cbsa,metro_name,year,hpi,appreciation_rate,pop_growth_rate,unemployment_rate,poverty_rate,median_income,pct_bachelors_plus,vacancy_rate,homeownership_rate,mortgage_rate
30780,"Little Rock-North Little Rock-Conway, AR",2018,209.97,1.8283220174587722,0.44371763570985046,3.797832944726375,15.822580955972834,52102.0,29.62609844120705,13.542740226614256,65.07948787374774,4.5425
30780,"Little Rock-North Little Rock-Conway, AR",2019,216.86,3.2814211554031525,0.42165920062804396,3.316326530612245,13.81830385885125,56849.0,30.333563450480256,12.845519124362722,63.9689498033372,3.935
30780,"Little Rock-North Little Rock-Conway, AR",2021,273.78,15.523861766319236,0.3485640370565868,4.781286137394876,15.00728310822114,58357.0,33.33571004159239,9.311536143249878,64.31058631288177,2.9575
30780,"Little Rock-North Little Rock-Conway, AR",2022,294.77,7.6667397180217645,1.1034144220213316,4.246880484729963,15.756009849024815,60931.0,32.36941086352343,9.055576020024883,62.88406952639133,5.3425
30780,"Little Rock-North Little Rock-Conway, AR",2023,312.34,5.960579434813584,0.8756572046784372,3.3173758206531256,13.469500746232727,66225.0,33.18414544947929,10.391317128842418,65.15183677145045,6.805
30780,"Little Rock-North Little Rock-Conway, AR",2024,319.15,2.1803163219568322,0.8340505007965238,3.2823673583354447,14.453752551629066,68344.0,34.994010692731315,8.186026876000147,63.98881553398058,6.7225
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)",2014,225.18,7.065424115633334,0.9959995982159242,8.195985007472624,17.286794321603725,60514.0,32.145643164766106,5.857280264444288,48.31591796032345,4.1725
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)",2015,242.26,7.585043076649778,0.5869907149783415,6.777521862668133,15.695819529260984,62544.0,32.73431587930753,5.882880191216015,47.85754686967416,3.8475
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)",2016,259.29,7.029637579460091,-0.22204534489629335,6.217497768824929,15.041961995771688,65950.0,33.52738659341814,5.923422856810727,47.446855058327856,3.6550000000000002
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)",2017,282.49,8.94751050946816,0.3265104470195457,5.533735119937359,14.053276744863052,69992.0,34.185285202872706,6.380730100369801,48.418148331521614,3.9875
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)",2018,291.26,3.1045346737937463,-0.46743623420472113,5.242902619969961,13.255059477830992,72563.0,34.576083281776846,6.813266867308856,48.19996408149917,4.5425
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)",2019,306.91,5.373206070177861,-0.5769633282538877,4.803811223124275,12.434116239498604,77774.0,35.49836653026405,6.916191367836697,48.20938107036466,3.935
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)",2021,405.15,17.46202017859213,-0.822736690887238,8.829430615486247,13.112300416623446,82503.0,37.072155668445774,6.439342046762049,48.89076037890936,2.9575
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)",2022,406.29,0.2813772676786508,-0.96197279553768,5.413241623158457,12.890145874870656,87743.0,37.61695415006154,6.001339928835076,47.93651386118178,5.3425
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)",2023,435.76,7.253439661325656,-0.5688328803459042,5.464082658871409,12.580332800914912,91960.0,38.461983881990086,5.92048859241416,48.20389531318306,6.805
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)",2024,447.18,2.6207086469616447,1.0040862248126725,5.649491267580128,12.392946537280537,96405.0,39.03953219818328,5.876802922621653,48.22570719200234,6.7225
31140,"Louisville/Jefferson County, KY-IN",2012,193.45,2.805973321996058,0.43467867552937633,8.952038355057567,16.11705776767003,48895.0,26.54671925258289,9.355126374055835,67.18338758576358,3.655
31140,"Louisville/Jefferson County, KY-IN",2013,199.22,2.982682863789088,-3.034956240397957,7.580868793482283,13.840269166609446,50905.0,26.980311554696257,9.238210310217305,67.7012438394743,3.975
31140,"Louisville/Jefferson County, KY-IN",2014,204.33,2.5650035137034566,0.18069121913522057,6.473064990839786,14.459907084090595,50932.0,27.61202253616539,9.73853808638896,66.29856287691838,4.1725
31140,"Louisville/Jefferson County, KY-IN",2015,218.38,6.876131747663083,1.1164154567226081,5.71077972967425,13.382291249623163,52898.0,28.73692653301981,9.665321986342123,66.37298445982013,3.8475
31140,"Louisville/Jefferson County, KY-IN",2016,228.37,4.574594743108351,0.30969214474707574,5.192434657656609,12.712669316117209,54546.0,28.33509127881167,9.31897115638293,65.7967785711012,3.6550000000000002
31140,"Louisville/Jefferson County, KY-IN",2017,243.85,6.778473529798124,0.8123606616395218,5.01442369109831,12.232054054907408,57279.0,28.757657778012284,9.674827870664418,66.79361137806642,3.9875
31140,"Louisville/Jefferson County, KY-IN",2018,257.13,5.4459708837400145,0.2390776380087889,4.749519947212728,13.56982991035656,57405.0,30.206116319993782,9.833977122104285,66.85498761495822,4.5425
31140,"Louisville/Jefferson County, KY-IN",2019,268.67,4.488002177886674,-2.346209752354811,4.206272099603159,11.946995134791846,61172.0,30.72157015414001,10.279733835275705,67.20942723414223,3.935
31140,"Louisville/Jefferson County, KY-IN",2021,334.99,12.469363773711596,0.7279358869983876,4.771192524919213,12.11843355617425,64029.0,32.84896975182854,7.509979995790449,68.57957511746517,2.9575
31140,"Louisville/Jefferson County, KY-IN",2022,361.24,7.8360548076062075,0.04669893043882656,4.104352295592801,12.100944703143652,69547.0,35.29496991399381,5.980809617297662,69.18008374946817,5.3425
31140,"Louisville/Jefferson County, KY-IN",2023,377.61,4.531613331856943,6.1704057643147125,4.022617769963236,13.511296146161117,68921.0,32.26780379139556,7.297110252283738,69.67689424098252,6.805
31140,"Louisville/Jefferson County, KY-IN",2024,407.59,7.939408384311841,2.346231009231059,5.362226687120356,12.730325349840502,74305.0,33.408118190151775,7.174375509659316,68.88969547766713,6.7225
31924,"Marietta, GA (MSAD)",2012,150.57,17.706378986866778,1.4236097780617296,11.073592351238078,16.589346957047486,54628.0,35.304471896365555,11.565101505399475,63.81201698577813,3.655
31924,"Marietta, GA (MSAD)",2013,167.29,11.104469681875528,1.5174253088827916,9.831952072868006,15.94571086716352,55733.0,35.15651551315313,10.832188137043952,63.3177407503679,3.975
31924,"Marietta, GA (MSAD)",2014,183.51,9.69573794010401,1.5772098105722776,7.855673189469912,15.507949850258832,56166.0,35.84226286189558,10.518056281877245,62.41186365317871,4.1725
31924,"Marietta, GA (MSAD)",2015,193.09,5.22042395509783,1.7445649181398792,6.718310723050491,13.902056524927378,60219.0,37.03599573398967,9.434510602926196,61.55286254038906,3.8475
31924,"Marietta, GA (MSAD)",2016,213.43,10.53394789994304,1.4095059819805966,5.367308411506476,13.124909115304668,62613.0,37.65482562232908,8.989401058085273,61.3170072881591,3.6550000000000002
31924,"Marietta, GA (MSAD)",2017,235.08,10.143841072014247,1.5930337587064969,5.114603937857562,11.97521132603848,65381.0,37.8871651270386,8.58243842786556,62.95583796550665,3.9875
31924,"Marietta, GA (MSAD)",2018,252.04,7.214565254381489,1.162406820287476,4.227471188133888,11.08655711368045,69464.0,39.43381259923208,8.310674980115847,64.00017779607727,4.5425
31924,"Marietta, GA (MSAD)",2019,271.93,7.891604507221084,1.1412865570975983,4.2572627889147245,10.542613800609182,71742.0,39.90186793158611,7.420073318191564,64.272866047228,3.935
31924,"Marietta, GA (MSAD)",2021,375.91,23.670877747071994,1.0486074835547088,5.342261115094463,11.580823193515055,77589.0,42.194121198283305,7.088499770320141,66.91785050331902,2.9575
31924,"Marietta, GA (MSAD)",2022,406.95,8.257295629272953,1.2683218957944442,3.995902676358466,10.01623240437501,84876.0,41.82214017156668,7.113179692541614,66.49706117607464,5.3425
31924,"Marietta, GA (MSAD)",2023,436.27,7.204816316500806,1.3326727632804403,4.208355982628722,11.044895995393532,86505.0,42.60028564871028,7.76380460423991,67.07168676319777,6.805
31924,"Marietta, GA (MSAD)",2024,459.7,5.370527425676763,1.6367052821995687,4.538707341802111,10.035651120717178,92344.0,43.85126944660461,7.109523004552528,66.82752204074221,6.7225
32820,"Memphis, TN-MS-AR",2012,150.71,1.8104438289535896,0.6953360299915223,10.856445194742554,19.86343790859668,45687.0,26.13200820037436,12.391601266097211,62.20843309143926,3.655
32820,"Memphis, TN-MS-AR",2013,158.98,5.487359830137328,0.7901358643681355,10.446082645406692,19.80668674945384,46962.0,26.355872940893157,12.241838477252552,60.32000097499345,3.975
32820,"Memphis, TN-MS-AR",2014,163.95,3.1261793936344207,0.020165941139271837,9.041810725939046,20.33228111989472,45844.0,26.433738319476124,12.573722265541928,60.498977355882175,4.1725
32820,"Memphis, TN-MS-AR",2015,170.24,3.8365355291247516,-0.04084453706176827,7.9883664566165775,18.43804497110064,48524.0,26.948707500434956,12.798247037818536,59.73435571651122,3.8475
32820,"Memphis, TN-MS-AR",2016,179.46,5.415883458646609,0.2132375488622884,6.848819995433314,19.39685608735313,49809.0,27.497887285548124,12.079241621677577,57.92315812790482,3.6550000000000002
32820,"Memphis, TN-MS-AR",2017,191.22,6.552992310264116,0.014037047407344794,6.241756460908931,17.051758488112295,50984.0,27.81319004609043,13.77849900850205,60.2860051757567,3.9875
32820,"Memphis, TN-MS-AR",2018,202.09,5.684551825122908,0.25530473940054144,7.467821796786016,18.814079920208243,50338.0,28.45831141932149,12.320559600126613,60.4682023481526,4.5425
32820,"Memphis, TN-MS-AR",2019,219.53,8.629818397743572,-0.381759679541116,5.941863588536558,15.358733000098605,54859.0,28.778214072578702,11.98356253191382,58.79282761242496,3.935
32820,"Memphis, TN-MS-AR",2021,284.63,18.054749066777266,-0.31496531366411173,7.620985094479872,16.876363511759042,55840.0,30.95124998592992,8.859706282142907,61.36641880113548,2.9575
32820,"Memphis, TN-MS-AR",2022,313.97,10.308119312792051,-0.4103445128019412,4.902164878202201,15.652205807624448,64008.0,31.8547586605185,9.692037813078649,60.81468577286847,5.3425
32820,"Memphis, TN-MS-AR",2023,315.34,0.4363474217281782,0.34524108271209997,5.703868716120889,16.5449149640452,64025.0,31.45304847163681,10.346180467513244,60.74948164992977,6.805
32820,"Memphis, TN-MS-AR",2024,317.76,0.7674256358216613,0.15753821087807207,5.6393014190384605,17.39533744049286,68124.0,31.938856251979576,10.014951760539969,59.57731001686213,6.7225
33124,"Miami-Miami Beach-Kendall, FL (MSAD)",2012,245.2,12.466746170076126,1.6329798725777556,11.559563876916611,17.462625230448975,46648.0,29.44302118069593,18.00181257284105,62.02037851169305,3.655
33124,"Miami-Miami Beach-Kendall, FL (MSAD)",2013,268.93,9.677814029363784,1.13616545806432,9.96791981630156,17.698335803626637,46946.0,29.33946259374786,17.92327641699236,60.6727486890129,3.975
33124,"Miami-Miami Beach-Kendall, FL (MSAD)",2014,295.2,9.768341204030783,1.7437314597273934,8.162105587800085,17.163994225134335,48458.0,29.37176342946112,17.99438989620547,59.55385686200285,4.1725
33124,"Miami-Miami Beach-Kendall, FL (MSAD)",2015,318.32,7.831978319783195,1.3914758612362466,7.060984911636535,16.51468835418834,50441.0,30.92119372569145,17.182527880744487,58.49861507045956,3.8475
33124,"Miami-Miami Beach-Kendall, FL (MSAD)",2016,352.68,10.794169389293806,0.899085562654478,5.914333937669778,15.38439834906062,51362.0,30.5222520067602,16.988038397688765,58.31039040618749,3.6550000000000002
33124,"Miami-Miami Beach-Kendall, FL (MSAD)",2017,374.31,6.133038448451855,1.5237570567126602,5.906475937506934,14.322690359092924,54284.0,32.05166650637041,16.92766015527459,59.46042458300054,3.9875
33124,"Miami-Miami Beach-Kendall, FL (MSAD)",2018,399.54,6.740402340306173,0.6487926915917708,5.046461338833387,13.958483748028891,56328.0,33.065579181186614,15.922217732285564,59.886088489067305,4.5425
33124,"Miami-Miami Beach-Kendall, FL (MSAD)",2019,417.11,4.3975571907693745,-0.5209733137897077,4.28845355023262,13.4846180406037,60141.0,33.12459498838572,14.646065927101573,59.17651491044224,3.935
33124,"Miami-Miami Beach-Kendall, FL (MSAD)",2021,573.82,22.99481287778111,-0.6060256664733643,6.265311895416913,13.332547373454926,63814.0,35.31811879162594,13.3682743804881,60.61867505058225,2.9575
33124,"Miami-Miami Beach-Kendall, FL (MSAD)",2022,648.72,13.052873723467284,0.7812701348233864,3.963124719028267,13.225843932119508,70769.0,37.02520908440832,12.64957628050264,59.86887629338332,5.3425
33124,"Miami-Miami Beach-Kendall, FL (MSAD)",2023,734.5,13.222962140831163,0.7143927523153959,4.045400547712754,12.785767839755064,76271.0,37.6036312996188,12.921741772677247,61.794827057942406,6.805
33124,"Miami-Miami Beach-Kendall, FL (MSAD)",2024,790.66,7.6460176991150375,4.444123503060471,4.453540936963794,12.72332844297052,80625.0,38.69346196032917,12.25237855457111,60.81118181276274,6.7225
33340,"Milwaukee-Waukesha, WI",2012,190.44,0.8739869696488212,0.3050154396063043,8.032253436391937,15.87727543987612,52605.0,32.461508549163945,6.940218891516649,59.92877780663864,3.655
33340,"Milwaukee-Waukesha, WI",2013,201.36,5.734089477000648,0.1709018807503071,7.229037830347088,15.90090649044037,51957.0,33.20538874017648,7.006856236966358,60.52776894898886,3.975
33340,"Milwaukee-Waukesha, WI",2014,208.87,3.7296384584823095,0.16474915889375108,6.425652702829159,15.380805210482944,53164.0,33.656598664241464,6.801398913609644,59.577196254518974,4.1725
33340,"Milwaukee-Waukesha, WI",2015,216.14,3.4806338871067988,0.2227388225117588,4.830444142713803,14.039808019897531,56247.0,33.87472222667435,6.7116188121459945,58.85859818234523,3.8475
33340,"Milwaukee-Waukesha, WI",2016,227.67,5.3345054131581415,-0.20720331372993117,5.041593779435228,13.926127775971777,58029.0,34.8538525919782,7.180689467116787,59.864799274501536,3.6550000000000002
33340,"Milwaukee-Waukesha, WI",2017,236.11,3.7071199543198707,0.23873087259504988,4.059617369118629,13.332203163913602,59448.0,35.76916790802579,7.855814926446109,59.68041311281465,3.9875
33340,"Milwaukee-Waukesha, WI",2018,254.05,7.5981534030748366,-0.007803399998473903,3.680504296498894,13.153637733100744,60643.0,36.00774648608921,6.874760543780304,60.38212604705563,4.5425
33340,"Milwaukee-Waukesha, WI",2019,270.12,6.325526471167087,-0.059259710439540925,3.706325840677439,11.846013413781495,65845.0,36.408664708802505,7.060114245591452,59.88343451100258,3.935
33340,"Milwaukee-Waukesha, WI",2021,332.57,11.197672863447906,-0.2759051510971111,4.209033272382385,12.36016889340474,68449.0,39.19734074624237,6.677829439537774,60.92286651994523,2.9575
33340,"Milwaukee-Waukesha, WI",2022,366.22,10.118170610698506,-0.4273894389165034,3.1721884224206742,12.400488940325872,70898.0,39.29945933050915,6.1748162333864665,60.06108041133792,5.3425
33340,"Milwaukee-Waukesha, WI",2023,394.26,7.656599858008839,0.040518222942553805,3.126372231626082,12.272058436268042,77006.0,40.49656348926863,6.957871447600862,61.20239144927848,6.805
33340,"Milwaukee-Waukesha, WI",2024,422.23,7.094303251661338,0.8989864293294625,3.825748061770969,12.2682382101961,77919.0,40.927143330053525,6.278218279297905,60.796260695842285,6.7225
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2012,204.37,8.93923240938166,1.061869780375746,6.548902173575947,10.68433570197322,66282.0,39.459806170114106,5.114274611797095,69.43736826152647,3.655
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2013,219.89,7.594069579683893,3.143431003863162,5.635438351340397,10.277669357644562,67194.0,39.34525974298355,5.258972983967899,69.47714528079513,3.975
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2014,227.54,3.4790122333894224,1.0415865650076572,4.761334689096362,10.315268980203202,69111.0,39.96056603057391,5.626370865526031,69.93022314982169,4.1725
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2015,241.0,5.91544343851631,0.8413596339640783,4.273698886386168,9.28592889160572,71008.0,40.33272438302721,4.984977318696856,68.89676888850178,3.8475
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2016,255.74,6.116182572614104,0.7505285022370023,3.6431555189909215,8.806533055424392,73231.0,40.54596497318661,4.844477110428476,69.1569651655533,3.6550000000000002
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2017,273.28,6.858528192695701,1.396268581901161,3.554721526202024,8.142800111352601,76856.0,41.69663265875007,4.918018066555322,70.18881165109762,3.9875
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2018,289.21,5.829186182669788,0.79353044394046,3.1949538992485933,8.48575145937017,79578.0,42.59327883182322,5.07343370973915,69.998802713081,4.5425
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2019,305.65,5.684450745133285,0.29904744584878795,3.1273159734751923,8.16754839201618,83698.0,43.20184235581826,5.006270426518291,70.15848570047099,3.935
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021,373.91,11.17685537583255,0.6932473050455745,5.006411366177982,8.01313221204333,87433.0,44.6725977280764,4.969082586143428,71.68989954589239,2.9575
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2022,385.45,3.086304190848055,0.0871694767555331,3.172992978664774,8.761770662063446,91341.0,45.09257966363498,4.511008134362128,70.54305057187521,5.3425
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2023,400.6,3.9304708781943365,0.49519063255587525,2.927041564419225,8.050930288715579,95102.0,46.180023941730816,4.664989970938262,70.22823891257335,6.805
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2024,415.88,3.8142785821267955,1.2373855744311824,3.8332739983859008,8.287418831168832,97928.0,45.86114541203089,5.207020277870289,69.85587255373788,6.7225
33874,"Montgomery County-Bucks County-Chester County, PA (MSAD)",2012,183.43,0.3336615249972752,0.44032338219621714,10.410087069776724,13.405295556373312,60105.0,34.045815222266626,8.625730394332935,67.49616099571648,3.655
33874,"Montgomery County-Bucks County-Chester County, PA (MSAD)",2013,190.72,3.9742681131766933,0.26380673888481976,9.503514397427177,13.47650723389676,60482.0,34.58927809015278,9.021180154970342,66.88779576542885,3.975
33874,"Montgomery County-Bucks County-Chester County, PA (MSAD)",2014,193.53,1.4733640939597281,0.27328715798919934,8.053180966346321,13.416633110848087,62171.0,35.28785843381095,8.908915326145321,66.96975578792787,4.1725
33874,"Montgomery County-Bucks County-Chester County, PA (MSAD)",2015,197.41,2.00485712809384,0.30911377469151624,7.119981275046042,13.05501652990116,65123.0,36.00016465240289,9.03251817311804,67.1769292204327,3.8475
33874,"Montgomery County-Bucks County-Chester County, PA (MSAD)",2016,206.48,4.594498758928123,0.010296752404292953,6.368304833306142,12.899760417384536,65996.0,36.74158515276516,8.974875498432713,66.63400613143546,3.6550000000000002
33874,"Montgomery County-Bucks County-Chester County, PA (MSAD)",2017,212.81,3.0656722200697484,0.42204101803804406,5.885031191862816,12.844651470711415,68572.0,37.67261815852908,8.2461452637908,66.06219625175487,3.9875
33874,"Montgomery County-Bucks County-Chester County, PA (MSAD)",2018,220.02,3.387998684272353,0.0041337768941662745,5.684833915934251,12.298881341737136,70747.0,38.10061652631056,8.480463641656316,66.55364270398236,4.5425
33874,"Montgomery County-Bucks County-Chester County, PA (MSAD)",2019,232.37,5.613126079447328,0.09943618926142594,5.232726899926754,11.761593120965378,74533.0,39.02973268496025,7.347675682746507,66.69112997679501,3.935
33874,"Montgomery County-Bucks County-Chester County, PA (MSAD)",2021,293.54,13.6914675239165,1.0337432571986827,7.329564378095086,12.322908911052588,80007.0,41.93689203454311,6.154456674860828,67.25823908618885,2.9575
33874,"Montgomery County-Bucks County-Chester County, PA (MSAD)",2022,313.12,6.670300470123314,0.20169858367873328,4.780429830406645,11.383005114270176,84123.0,42.33154930450422,5.710343204430796,66.90924579978848,5.3425
33874,"Montgomery County-Bucks County-Chester County, PA (MSAD)",2023,340.9,8.871997956055178,0.080049170315033,4.44645582119027,11.503761694448558,86867.0,42.27581926315753,6.039575948208431,67.17523726406436,6.805
33874,"Montgomery County-Bucks County-Chester County, PA (MSAD)",2024,363.41,6.603109416251107,1.3490208384031144,4.816848663897791,10.826371023843908,90850.0,43.289565466598894,5.512711838842601,66.87321265949882,6.7225
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2012,204.75,4.688618468146011,1.557328639850697,7.663694150478608,14.279106721225254,51500.0,32.59448946634234,8.950818268133244,64.6231142739448,3.655
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2013,222.32,8.581196581196583,6.792866961020594,6.776266305632561,13.724028441700684,51996.0,32.27529340512941,7.846812845476863,65.69533983602818,3.975
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2014,237.68,6.908960057574665,1.99405493495024,6.279037321973484,15.089496295359703,52640.0,32.14197264363431,7.684466185475319,64.46799522726093,4.1725
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2015,262.36,10.383709188825318,2.110497927996491,4.869520714450217,12.711740284185993,57985.0,33.62817039011452,7.801751745232919,65.69803681696376,3.8475
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2016,289.91,10.500838542460755,1.9252056222538672,3.931456286802281,11.599661445000384,60030.0,34.221465261832016,7.127000879276286,64.57777582798279,3.6550000000000002
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2017,315.17,8.71304887723776,2.0739894989909136,3.4812187815062767,10.945994226771433,63939.0,36.04009275421923,8.026303474607454,65.02097941090372,3.9875
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2018,337.03,6.935939334327501,1.463744324465699,3.80872706531039,11.59748358532539,65919.0,35.886493550284435,8.814225155083792,65.57439418427856,4.5425
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2019,360.07,6.836186689612211,0.09114439788022732,3.064779030943555,9.98730232875185,70262.0,38.5152040617305,8.979530575133532,65.84853642814605,3.935
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2021,500.99,25.006861791052227,2.059249376893879,3.971192544732159,10.612758403777717,72725.0,40.18538095597674,7.558920972060759,66.88872859475335,2.9575
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2022,546.69,9.121938561647935,1.6493121947488643,2.5850967017001247,9.834346896268276,80034.0,41.10794530862296,6.535196003039992,64.98128940141721,5.3425
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2023,567.14,3.740693994768507,2.810357084401094,2.64379226956233,9.549713358692896,84685.0,42.3773354925212,6.787270723289689,64.97201967887486,6.805
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2024,589.79,3.993722890291629,2.2564019703122495,3.375045270157416,9.706047638394738,88800.0,43.33679466790948,8.342534037332186,64.63181025903576,6.7225
35004,"Nassau County-Suffolk County, NY (MSAD)",2012,237.05,0.9023964585195499,0.7579131148144347,9.62354581425539,14.781670193142766,63982.0,36.96609663470336,9.025786012249604,51.36242482021894,3.655
35004,"Nassau County-Suffolk County, NY (MSAD)",2013,243.98,2.9234338747099686,4.1204436904672015,8.833013439759668,14.607793426554212,65786.0,37.449971093921455,9.477844243704306,51.62414233300111,3.975
35004,"Nassau County-Suffolk County, NY (MSAD)",2014,249.32,2.188703992130514,0.718719695358816,7.368087293606189,14.613599195619445,67066.0,37.94430939521269,9.240106230578215,50.7090409855776,4.1725
35004,"Nassau County-Suffolk County, NY (MSAD)",2015,254.55,2.097705759666302,0.4450431528417287,6.520180293853587,14.089508309245184,68743.0,38.41448449522623,9.72664082528229,50.8275784150741,3.8475
35004,"Nassau County-Suffolk County, NY (MSAD)",2016,268.35,5.421331761932824,-0.1420600867938493,5.998392757262295,13.498316165483168,71897.0,38.9968896525973,10.11792468316612,51.047200739980646,3.6550000000000002
35004,"Nassau County-Suffolk County, NY (MSAD)",2017,284.32,5.951183156325679,0.8298354530006824,5.383474510475591,12.756425437515604,75368.0,39.61106712013232,9.75691935013158,51.82585220963802,3.9875
35004,"Nassau County-Suffolk County, NY (MSAD)",2018,302.11,6.257034327518296,-1.6800407620222724,4.956727069351872,12.284385254246605,78478.0,41.101738398555895,9.204354696445993,51.75820202959718,4.5425
35004,"Nassau County-Suffolk County, NY (MSAD)",2019,315.0,4.266657839859644,-3.8203952986356926,4.596817726240544,11.599186232056722,83160.0,41.79469406161077,8.908066467147577,50.845798223437264,3.935
35004,"Nassau County-Suffolk County, NY (MSAD)",2021,394.1,13.642261887597673,1.4370076220135752,9.332895080234946,12.918524208032562,84409.0,43.61937820253393,8.459449667834267,52.53724294677246,2.9575
35004,"Nassau County-Suffolk County, NY (MSAD)",2022,415.64,5.465617863486405,-0.761764018215283,5.394227108204369,12.78594772934986,91562.0,43.92144115093279,7.374681431255352,51.7200545398312,5.3425
35004,"Nassau County-Suffolk County, NY (MSAD)",2023,445.17,7.104705995573091,-0.6097502231256602,5.213220964837427,12.761081855689978,95220.0,44.628836083084266,7.336196689536652,51.07651053374556,6.805
35004,"Nassau County-Suffolk County, NY (MSAD)",2024,479.06,7.612822067974023,2.266998436628853,5.708412260253596,12.53260974424334,99852.0,45.03960920025997,7.906065226686426,51.19901245226951,6.7225
35084,"Newark, NJ (MSAD)",2012,209.1,-1.055221691193875,0.7579131148144347,9.62354581425539,14.781670193142766,63982.0,36.96609663470336,9.025786012249604,51.36242482021894,3.655
35084,"Newark, NJ (MSAD)",2013,218.6,4.543280726924914,4.1204436904672015,8.833013439759668,14.607793426554212,65786.0,37.449971093921455,9.477844243704306,51.62414233300111,3.975
35084,"Newark, NJ (MSAD)",2014,225.19,3.01463860933211,0.718719695358816,7.368087293606189,14.613599195619445,67066.0,37.94430939521269,9.240106230578215,50.7090409855776,4.1725
35084,"Newark, NJ (MSAD)",2015,226.84,0.7327145965629001,0.4450431528417287,6.520180293853587,14.089508309245184,68743.0,38.41448449522623,9.72664082528229,50.8275784150741,3.8475
35084,"Newark, NJ (MSAD)",2016,232.28,2.39816610827015,-0.1420600867938493,5.998392757262295,13.498316165483168,71897.0,38.9968896525973,10.11792468316612,51.047200739980646,3.6550000000000002
35084,"Newark, NJ (MSAD)",2017,242.56,4.4256931289822665,0.8298354530006824,5.383474510475591,12.756425437515604,75368.0,39.61106712013232,9.75691935013158,51.82585220963802,3.9875
35084,"Newark, NJ (MSAD)",2018,251.42,3.652704485488112,-1.6800407620222724,4.956727069351872,12.284385254246605,78478.0,41.101738398555895,9.204354696445993,51.75820202959718,4.5425
35084,"Newark, NJ (MSAD)",2019,259.83,3.3450003977408382,-3.8203952986356926,4.596817726240544,11.599186232056722,83160.0,41.79469406161077,8.908066467147577,50.845798223437264,3.935
35084,"Newark, NJ (MSAD)",2021,321.97,9.913631242959076,1.4370076220135752,9.332895080234946,12.918524208032562,84409.0,43.61937820253393,8.459449667834267,52.53724294677246,2.9575
35084,"Newark, NJ (MSAD)",2022,344.92,7.127993291300427,-0.761764018215283,5.394227108204369,12.78594772934986,91562.0,43.92144115093279,7.374681431255352,51.7200545398312,5.3425
35084,"Newark, NJ (MSAD)",2023,381.41,10.579264757045115,-0.6097502231256602,5.213220964837427,12.761081855689978,95220.0,44.628836083084266,7.336196689536652,51.07651053374556,6.805
35084,"Newark, NJ (MSAD)",2024,427.22,12.0106971500485,2.266998436628853,5.708412260253596,12.53260974424334,99852.0,45.03960920025997,7.906065226686426,51.19901245226951,6.7225
35380,"New Orleans-Metairie, LA",2012,249.41,1.0166059133252192,1.199322636679545,9.498947549009904,19.40679966946051,44379.0,26.661702234854488,14.38727305981965,60.61756315251121,3.655
35380,"New Orleans-Metairie, LA",2013,266.25,6.751934565574769,2.953689062481857,8.18748397846706,19.306691635414808,45981.0,27.437118715564026,12.93499266233672,60.83305866498667,3.975
35380,"New Orleans-Metairie, LA",2014,273.22,2.617840375586855,0.8760839241984231,7.532281432087205,18.146532267754328,46784.0,28.92493470069742,14.217847617257805,61.17312492758813,4.1725
35380,"New Orleans-Metairie, LA",2015,298.52,9.25993704706829,0.881815618337356,6.953784205409089,18.00119876583437,48343.0,28.560821139986896,13.317583384463688,60.1661844011674,3.8475
